movieId,title_x,genres,year,era,title_y,tag,tag_vector
282,Nell,Drama,1994.0,B,Nell,"'disability', 'twins'","[ 0.02925503  0.01898418 -0.00951284  0.0289245  -0.00221634 -0.03772197
 -0.01260815  0.01934037 -0.03849472  0.0458631   0.03565351  0.03029355
 -0.01211439 -0.01271954 -0.02151837  0.01725546 -0.00184588  0.01609977
 -0.00112201  0.0221858 ]"
288,Natural Born Killers,Action Crime Thriller,1994.0,B,Natural Born Killers,"'dark comedy', 'controversial', 'brutality', 'psychedelic', 'satire', 'stylized'","[ 0.27358776  0.37391344 -0.04265848 -0.85752904  0.48224318  0.405681
  0.63513416  0.7639555   0.04205223  0.36400625 -0.5067515  -0.11302384
 -0.11147081  0.15632002 -0.23372857  0.37717924  0.7598657  -0.23032448
  0.52118534  0.33354026]"
290,Once Were Warriors,Crime Drama,1994.0,B,Once Were Warriors,'In Netflix queue',"[-0.15228343  0.00400331  0.5568858  -0.33036295  0.6926709   0.20866539
  0.21479914  0.64211565 -0.48995504  0.39179936 -0.3448073  -0.0025854
  0.48618963  0.32808575 -0.0919394  -0.57207793  0.17842436  0.18402389
 -0.17622948  0.52576154]"
293,Léon: The Professional (a.k.a. The Professional) (Léon),Action Crime Drama Thriller,1994.0,B,Léon: The Professional (a.k.a. The Professional) (Léon),"'assassination', 'police', 'hit men', 'loneliness', 'drama', 'sniper', 'assassins', 'touching', 'great acting', 'Gary Oldman', 'Luc Besson', 'assassin', 'organized crime', 'imdb top 250', 'friendship', 'hitman', 'Guns', 'Action', 'disturbing', 'love story', 'French', 'Natalie Portman', 'Jean Reno', 'police corruption', 'Lolita theme', 'tense', 'awkward romance', 'corruption', 'unique', 'crime', 'humorous', 'quirky'","[-1.1325145  -0.9699039  -0.7351047  -1.6635926   1.9514152  -0.1518357
  0.4785068   2.0031605  -2.3282032   1.7752715   0.03257607  2.6044753
 -1.7256829   1.4571683   0.52167547  0.7822589   0.3522933   0.92313117
  0.9411269  -0.47866127]"
296,Pulp Fiction,Comedy Crime Drama Thriller,1994.0,B,Pulp Fiction,"'original plot', 'nonlinear storyline', 'hit men', 'storytelling', 'cool style', 'mobsters', 'nonlinear narrative', 'r:strong bloody violence', 'retro', 'Samuel L. Jackson', 'offensive', 'r:strong language', 'imdb top 250', 'interwoven storylines', 'diner', 'good music', 'hitman', 'r:sustained strong stylized violence', 'mobster', 'monologue', 'Roger Avary', 'casual violence', 'violent', 'great soundtrack', 'crime scene scrubbing', 'gangster', 'iconic', 'r:disturbing violent content including rape', 'classic movie', 'episodic', 'fast paced', 'ironic', 'intellectual', 'different', 'interesting', 'Harvey Keitel', 'disjointed timeline', 'satire', 'Tarantino', 'black humor', 'dark humor', 'unique', 'stylish', 'violence', 'AWESOME', 'philosophical', 'multiple stories', 'royal with cheese', 'masterpiece', 'thought-provoking', 'stylized', 'big boys with guns', 'dark comedy', 'great acting', 'cult', 'dark', 'irony', 'John Travolta', 'Uma Thurman', 'dance', 'meaningless violence', 'drug overdose', 'fast-paced', 'multiple storylines', 'organised crime', 'intense', 'r:violence', 'biblical references', 'pop culture references', 'r:disturbing violent images', 'brutality', 'entirely dialogue', 'fun', 'drugs', 'dialogue', 'innovative', 'Quentin Tarantino', 'comedy', 'non-linear', 'pulp', 'neo-noir', 'r:some violence', 'unpredictable', 'dancing', 'Quotable', 'cult film', 'gritty', 'sexy', 'twist ending', 'unusual', 'bad-ass', 'coke', 'crime', 'foul language', 'bad language', 'characters', 'quirky', 'bible', 'random', 'bloody', 'r:graphic sexuality', 'milkshake', 'gore', 'ensemble cast', 'sophisticated', 'witty', 'very funny', 'bad ass', 'Highly quotable', 'homosexuality', 'blood', 'assassin', 'action packed', 'suspense', 'motherfucker', 'amazing', 'thriller', 'atmospheric', 'black humour', 'travolta', 'sarcasm', 'parody', 'entertaining', 'out of order', 'Black comedy', 'good dialogue', 'Mafia', 'nonlinear timeline', 'Steve Buscemi', 'nonlinear', 'action', '1990s', 'rape', 'conversation', 'intertwining storylines', 'guns', 'soundtrack', 'splatter', 'original', 'heroin', 'drama', 'anthology', 'big name actors', 'notable soundtrack', 'genius', 'aggressive', 'los angeles', 'cool', 'amazing dialogues', 'organized crime', 'film-noir', ""Palme d'Or"", 'non-linear timeline', 'noir', 'bruce willis', 'exciting', 'disturbing', 'classic', 'funny', 'character development', 'great dialogue', 'film noir', 'golden watch', 'psychological', 'killer-as-protagonist', 'blood splatters', 'drugs & music', 'achronological', 'intelligent', 'gangsters', 'humour', 'cult classic', 'smart writing'","[-0.86818534 -0.8222386   0.47409537 -1.6174399   1.2059005  -1.3566914
 -0.6626896   1.084718    0.3627604   0.9868469  -1.5161492   1.0419925
 -0.69201535  0.4181705  -1.2740867   0.4064359   0.11144478 -0.61996317
  2.0951931   1.1343471 ]"
300,Quiz Show,Drama,1994.0,B,Quiz Show,'TV',"[-0.01703473  0.00019261 -0.02697423  0.00259705  0.02034548 -0.02248046
  0.03458644  0.01515921  0.04634929 -0.00783395  0.04571975  0.04383595
  0.02219188 -0.02181045 -0.01726869 -0.02906602  0.04678809 -0.0252206
  0.01501369  0.02690508]"
307,Three Colors: Blue (Trois couleurs: Bleu),Drama,1993.0,B,Three Colors: Blue (Trois couleurs: Bleu),'Death',"[-0.03910742  0.01949073  0.00845307  0.04923906  0.03611948  0.02625395
  0.00341205 -0.01177911  0.04162984 -0.03241028  0.0055585  -0.01729894
  0.03615974  0.00467712 -0.03763934 -0.03720649  0.00205563 -0.03024521
  0.01384391 -0.00268949]"
308,Three Colors: White (Trzy kolory: Bialy),Comedy Drama,1994.0,B,Three Colors: White (Trzy kolory: Bialy),"'cynical', 'marriage'","[ 0.03959179 -0.03310888  0.02813647 -0.04219319 -0.048015   -0.03480799
 -0.04992697 -0.01416975 -0.04338804  0.03921494 -0.04545876  0.02413239
 -0.01133264  0.03660377  0.03729554 -0.03635214  0.04203637 -0.0475672
 -0.02694798  0.02757955]"
316,Stargate,Action Adventure Sci-Fi,1994.0,B,Stargate,'time travel',"[-0.75410295 -0.49904937 -0.3320489  -0.68186194  0.87571204  0.12078796
  0.69743794  0.8730462  -0.58560324  0.0651056  -0.7768449  -0.533807
  0.27711564  0.90626067  0.06044183 -0.25369704 -0.33646497 -0.38003102
 -0.33978325 -0.40318835]"
317,"Santa Clause, The",Comedy Drama Fantasy,1994.0,B,"Santa Clause, The",'Christmas',"[-0.01330007  0.03926764 -0.03284793 -0.00756873  0.03912656 -0.00499161
  0.04368518 -0.03239704  0.03618611 -0.04118215  0.01030327  0.01085102
  0.03091851  0.04359231  0.02225798 -0.00099949  0.01683615  0.03541692
  0.0341698  -0.03416099]"
318,"Shawshank Redemption, The",Crime Drama,1994.0,B,"Shawshank Redemption, The","'wrongful imprisonment', 'Morgan Freeman', 'prison', 'Stephen King'","[ 0.32817742  0.39559835  1.2095655  -1.4501048  -0.6281577  -0.09520879
 -0.20432846 -0.15959989 -1.3619668   1.3592266  -1.4530622   0.9946003
  2.2519865   0.90467626  0.48902208 -1.0555702   0.41941148 -0.34597716
  1.1566466  -0.02859376]"
326,To Live (Huozhe),Drama,1994.0,B,To Live (Huozhe),'In Netflix queue',"[-0.31146887 -0.01453763  0.4727531  -0.2495397   0.58426785  0.2593777
  0.16587351  0.6232269  -0.4940919   0.38465622 -0.33050433 -0.00216076
  0.42262307  0.30250525 -0.00628755 -0.51936597  0.10242337  0.21323924
 -0.17398877  0.5284727 ]"
329,Star Trek: Generations,Adventure Drama Sci-Fi,1994.0,B,Star Trek: Generations,'Enterprise',"[-0.04966541 -0.03031186 -0.01239024 -0.03527672  0.01351058 -0.03151794
 -0.03982878 -0.04653122  0.03835979 -0.00861266  0.04874713  0.01280651
  0.0281716   0.01960316  0.00642886 -0.02956514  0.00383264  0.03186704
  0.01272161 -0.01910854]"
337,What's Eating Gilbert Grape,Drama,1993.0,B,What's Eating Gilbert Grape,'mental illness',"[-0.13593286  0.25897166 -0.02469568 -0.60650337  0.26607764  0.07976078
  0.559765    0.7259632  -0.45544094  1.069912   -0.7373304  -0.24928708
  0.4552587  -0.07562546  0.07533997 -0.13455553  0.91280174  0.22686361
 -0.31074473 -0.5987    ]"
338,Virtuosity,Action Sci-Fi Thriller,1995.0,B,Virtuosity,'serial killer',"[ 0.44688976  0.4550081  -0.11909403 -0.25087982  1.018482    1.0259303
  0.5987059   1.1549915   0.42369676  0.36381996 -1.4483895  -0.39012298
  0.3955436   0.16777222  0.13487415 -0.66411173  0.7385619   0.0579427
  0.28758842 -0.11206061]"
339,While You Were Sleeping,Comedy Romance,1995.0,B,While You Were Sleeping,'coma',"[ 0.01652571  0.00850184 -0.04320161 -0.03861449  0.02394441  0.00305887
 -0.03499711  0.02085726  0.02191004 -0.03349284 -0.04137837 -0.01694514
 -0.03701228  0.03740167 -0.01221806 -0.00975773 -0.03617898  0.0397572
 -0.00097195  0.04737992]"
342,Muriel's Wedding,Comedy,1994.0,B,Muriel's Wedding,"'weddings', 'Australia'","[-0.04613069  0.00414034  0.02758468  0.002566   -0.00500702  0.01961436
  0.04536971  0.02720882 -0.04349791  0.0496717   0.00194528 -0.01137452
  0.02326725  0.01716084 -0.0033443  -0.04678907 -0.03217304 -0.02073003
  0.04828125 -0.03141277]"
345,"Adventures of Priscilla, Queen of the Desert, The",Comedy Drama,1994.0,B,"Adventures of Priscilla, Queen of the Desert, The","'men in drag', 'remade', 'cross dressing'","[ 0.74130195  0.01720001 -0.09712695 -1.3399699   0.10532581  0.45081165
  1.0353259   0.84542036 -0.76465297  1.405445   -0.2663645   0.91382223
  0.510343    0.17956644 -0.6178756   0.1010444   0.9302426  -2.0427277
 -0.41679192  0.420319  ]"
349,Clear and Present Danger,Action Crime Drama Thriller,1994.0,B,Clear and Present Danger,'Tom Clancy',"[-0.9304788   0.23271726  0.91758937 -0.96688306 -0.05139859  0.35489085
  1.2422317   0.5678663   0.4093715   0.72444457 -1.3314849   0.22144452
  0.5118583   0.98089546  0.8511335  -0.7510054   0.9542414  -0.06338952
  0.40602624  0.20517734]"
350,"Client, The",Drama Mystery Thriller,1994.0,B,"Client, The",'John Grisham',"[-1.1656382   0.20315944  0.8747447  -0.39382786  0.26400524  0.23564325
  1.3017715   0.2811222  -1.0626973   0.4528176  -1.038327    0.03930616
  0.47915068  1.4393467  -0.9283783  -0.31325486 -0.02212993 -0.7309955
  0.5921147  -0.1406676 ]"
351,"Corrina, Corrina",Comedy Drama Romance,1994.0,B,"Corrina, Corrina",'interracial romance',"[-0.2652425  -1.3768529  -0.36153203 -0.69931334  0.99453896  0.6397135
  0.09247945  1.1850605  -0.76959217  1.2803655   0.08171947  1.4322258
 -0.28584412  1.3176668   0.3285765   0.00606131  0.12004571  0.27482754
  0.27064866 -0.30255058]"
356,Forrest Gump,Comedy Drama Romance War,1994.0,B,Forrest Gump,"'stupid is as stupid does', 'heartwarming', 'lieutenant dan', 'shrimp', 'bittersweet', 'emotional', 'touching', 'bubba gump shrimp', 'Vietnam'","[-0.31522232  0.82490134  1.1708157  -1.4712452   2.5305738   2.428723
 -0.21442798  1.9565154   0.32787427  0.2659397  -2.0392106   1.4259421
 -0.536593    1.200686   -0.4849389   0.44658965 -0.7044469   0.94127053
 -0.14758313  0.7281983 ]"
357,Four Weddings and a Funeral,Comedy Romance,1994.0,B,Four Weddings and a Funeral,'wedding',"[ 0.00468995 -0.04206529  0.03228895  0.02972711  0.00244616 -0.0482668
 -0.02855033  0.00439226 -0.04123556 -0.04039348 -0.00153894  0.03145573
 -0.02813706 -0.02384377 -0.00115852 -0.02962206  0.00843875  0.03008628
 -0.04337532 -0.00866762]"
361,It Could Happen to You,Comedy Drama Romance,1994.0,B,It Could Happen to You,'gambling',"[-0.03538819 -0.00767663  0.04124556 -0.02983019 -0.03738026  0.03464793
 -0.04798736 -0.04483649  0.03878832  0.04301137 -0.04410552 -0.00122976
  0.03308091 -0.01301029  0.00151827 -0.02183654  0.0383268   0.02082614
 -0.02412847  0.00320975]"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,1993.0,B,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)","'Holocaust', 'In Netflix queue'","[-0.22189066 -0.05099159  0.47095495 -0.33271468  0.67862195  0.31938535
  0.24401991  0.689418   -0.5029583   0.44340676 -0.39068526  0.0454567
  0.58164704  0.28564388 -0.1187281  -0.6599363   0.08650844  0.21316145
 -0.14781222  0.4657675 ]"
364,"Lion King, The",Adventure Animation Children Drama Musical IMAX,1994.0,B,"Lion King, The","'Oscar (Best Music - Original Score)', 'soundtrack', 'Disney animated feature', 'Disney'","[-0.9756745  -0.15086846  0.8113938   0.3943477   2.045372   -0.3504083
  1.2142664  -1.5041566  -0.6977718   2.3268597  -2.2226946   0.96909344
  0.30147678  0.8805547  -0.31365523 -2.5984051   0.9434338  -0.07824491
  0.9934382   1.0904095 ]"
371,"Paper, The",Comedy Drama,1994.0,B,"Paper, The",'journalism',"[-0.03555082  0.01605414  0.03646278 -0.03621524 -0.03365139  0.00859476
  0.00368682 -0.01967803 -0.00840216 -0.04444141  0.03075865  0.04491217
 -0.01851722  0.01679156  0.04136923  0.03148856  0.02742764 -0.03751163
  0.03793178  0.03431682]"
377,Speed,Action Romance Thriller,1994.0,B,Speed,'bus',"[ 0.03223316 -0.04828078  0.04763392 -0.01598907  0.03628172 -0.01064808
 -0.01117055 -0.0398451  -0.03835098 -0.00092031  0.00684569 -0.00857514
 -0.0160925  -0.04341289 -0.04707588  0.01138288 -0.03622174 -0.02064751
 -0.00444012  0.00695969]"
380,True Lies,Action Adventure Comedy Romance Thriller,1994.0,B,True Lies,'spies',"[-0.01883563 -0.02547854 -0.01464446  0.04831637 -0.03401168 -0.03412456
 -0.03730609  0.01710694  0.00787311 -0.01360366  0.01525687 -0.04743065
  0.02330182 -0.01425677 -0.0201417   0.04821144  0.02020316 -0.01978866
  0.01341382 -0.03518893]"
381,When a Man Loves a Woman,Drama Romance,1994.0,B,When a Man Loves a Woman,'alcoholism',"[-0.00763881 -0.0418942  -0.0142662   0.02529295  0.03529358  0.0193208
 -0.04372946  0.01071104 -0.02662016  0.02723901  0.02462129  0.01570771
 -0.01770844 -0.00027591 -0.03074129  0.04116317  0.04934509 -0.04623338
 -0.02204549 -0.01058388]"
410,Addams Family Values,Children Comedy Fantasy,1993.0,B,Addams Family Values,"'dark comedy', 'black comedy', 'gothic', 'Christopher Lloyd', 'Christina Ricci', 'family'","[ 0.67403954  0.86259645  0.2985955  -2.1012704   1.216381    1.0572822
  0.21248662  1.9926021   0.3741687   0.26729777 -0.7251413  -0.17342108
  0.3163235   0.4818482   0.13726473 -0.36124894  1.0421325  -1.1617068
  0.54530644  1.5197815 ]"
412,"Age of Innocence, The",Drama,1993.0,B,"Age of Innocence, The",'Edith Wharton',"[ 0.11807347  0.84608066 -0.05180732 -1.36196    -0.26993674  0.0942295
  1.0549679   1.1259559  -0.917173    0.35660613 -1.5095779   0.39981842
 -0.6522376  -0.16883323 -1.3030932  -0.40202302  0.17581958  0.13838266
 -0.27306917 -0.2411801 ]"
413,Airheads,Comedy,1994.0,B,Airheads,'Comedy',"[ 0.01287587  0.037643   -0.03087039 -0.03740232  0.01944402  0.01851312
 -0.04565372  0.00685989 -0.01647496 -0.00026644 -0.03131545  0.00361615
  0.04647438 -0.0294006   0.03489955  0.00870305  0.04462316  0.029777
  0.00027029 -0.04370027]"
421,Black Beauty,Adventure Children Drama,1994.0,B,Black Beauty,'horses',"[-0.00710353 -0.00356636  0.01937283  0.01251054  0.01601232 -0.00447272
  0.03183796 -0.02162285 -0.00998521 -0.04923043  0.04975216  0.01414149
  0.00183533  0.00779377 -0.02288494  0.02651803 -0.04061062  0.00496166
 -0.01945901 -0.0073719 ]"
425,Blue Sky,Drama Romance,1994.0,B,Blue Sky,"'mental illness', 'Oscar (Best Actress)'","[-0.250674    0.46248657 -0.19231185 -0.6186681   1.7289263   0.37004325
  0.79709375 -0.00704056 -0.20225447  1.7205247  -0.77757543 -0.3075033
  1.559929    0.43911728 -0.10208777 -0.97090447  1.4977603  -0.0138535
 -0.7957627  -0.66592586]"
431,Carlito's Way,Crime Drama,1993.0,B,Carlito's Way,"'Al Pacino', 'mafia', 'gangster'","[-0.24611656 -0.55067194  0.08928139  0.2311472   1.4051359   0.15629654
  0.9079379   1.151124   -1.3672287   1.0851854  -0.05050343  0.51041836
 -0.48222253 -0.01425384 -0.9948566  -1.0139022   0.13840315 -0.50652397
 -0.02393242 -0.57641757]"
440,Dave,Comedy Romance,1993.0,B,Dave,'President',"[-0.04158887  0.03630612 -0.02489823 -0.00635121  0.02093104  0.01733629
  0.03958129  0.0328011  -0.01945907  0.04713138 -0.00126763  0.01625573
  0.03489831 -0.03800511 -0.02004942 -0.00891397  0.02493508 -0.01348998
 -0.03461809  0.02644609]"
454,"Firm, The",Drama Thriller,1993.0,B,"Firm, The",'John Grisham',"[-1.1661617   0.16077888  0.85277927 -0.47168177  0.29159093  0.15364757
  1.3498507   0.2640438  -0.96301544  0.4224399  -1.0455537  -0.01228915
  0.48601297  1.4226421  -0.98224837 -0.3436898  -0.03193074 -0.7601703
  0.60405654 -0.10380662]"
457,"Fugitive, The",Thriller,1993.0,B,"Fugitive, The",'based on a TV show',"[-0.30093056 -1.0161227   0.16835894  0.15585029  0.01465832  0.68134207
  0.26052347  1.697307   -1.2032075   0.23211963 -1.4330411   1.5187972
  1.6900474   1.2762414  -0.18063906 -0.3965374   0.31858152  0.39692438
 -0.38916507 -0.5971816 ]"
471,"Hudsucker Proxy, The",Comedy,1994.0,B,"Hudsucker Proxy, The",'hula hoop',"[ 0.68663836 -0.24317586  0.15749232  0.43197656  0.5836764  -0.38601777
  0.7048943   1.1965768  -0.92135364 -0.3922083  -1.2144233   1.3525339
  0.7251585   0.5855326  -0.44971704 -1.1452813   0.3727537   0.56316364
  0.06459413  0.20912617]"
474,In the Line of Fire,Action Thriller,1993.0,B,In the Line of Fire,'assassination',"[-0.04401863 -0.02536793  0.03580437  0.02646502  0.0094913  -0.04682971
 -0.01311452  0.03617497  0.01640487  0.03241928 -0.04097842 -0.04228377
  0.0113519   0.04303942  0.03109977  0.01113619  0.03318498  0.01742927
  0.00782005  0.03657312]"
475,In the Name of the Father,Drama,1993.0,B,In the Name of the Father,'Ireland',"[ 0.01244821 -0.01319681 -0.0467108   0.02158062 -0.04948841  0.0264595
 -0.03860028 -0.02752453 -0.03195116  0.01942554 -0.04160442 -0.02849194
  0.00586331  0.01207804  0.0034672  -0.01845095 -0.00052137  0.03838803
 -0.03770551  0.03171128]"
477,What's Love Got to Do with It?,Drama Musical,1993.0,B,What's Love Got to Do with It?,'biopic',"[ 0.02951037  0.0183907  -0.02795309 -0.01556269  0.02103323 -0.0377601
  0.04238299  0.00416383  0.04548625  0.0052779   0.030572    0.03975551
  0.03360622 -0.01660266  0.03043989  0.04071956  0.03028752  0.03765935
  0.0193213   0.0419452 ]"
480,Jurassic Park,Action Adventure Sci-Fi Thriller,1993.0,B,Jurassic Park,'Dinosaur',"[-1.2006926e-02 -2.3941541e-02 -1.2831033e-03  4.7838686e-05
  7.4001430e-03  1.5973646e-02  4.3873794e-02 -3.0269777e-02
 -1.1062932e-02  3.5641469e-02 -1.7804230e-02 -1.7942166e-02
  2.6913821e-03 -4.0601991e-02  4.2379547e-02  1.7383521e-02
 -2.2843892e-02 -4.3100167e-02  2.8145129e-02 -4.4502080e-03]"
488,M. Butterfly,Drama Romance,1993.0,B,M. Butterfly,"'Japan', 'sexuality'","[-0.03576444  0.04910824  0.04606394  0.02391013  0.02742133 -0.03609044
 -0.011384   -0.03550138  0.03410491  0.0292008   0.01694322  0.04014467
 -0.04114787 -0.01701905 -0.01187953 -0.04436092 -0.00671554  0.03464181
  0.01599333 -0.02432206]"
497,Much Ado About Nothing,Comedy Romance,1993.0,B,Much Ado About Nothing,'Shakespeare',"[ 0.04920585  0.0279722   0.02098724 -0.01571048 -0.01057442  0.0236439
  0.01450028  0.02636222  0.00782642  0.04740069  0.01519829  0.03036355
  0.037686   -0.0265534  -0.00876529 -0.0381834   0.04800665 -0.02621508
  0.00172743  0.04123417]"
500,Mrs. Doubtfire,Comedy Drama,1993.0,B,Mrs. Doubtfire,"'men in drag', 'divorce', 'cross dressing'","[ 0.756272    0.01774105 -0.14813568 -1.3690479   0.19056448  0.46303982
  1.0203509   0.91021115 -0.7432159   1.4104545  -0.2433328   0.7881294
  0.5208162   0.17847912 -0.57190347  0.08916242  0.95668745 -2.0384493
 -0.43765342  0.3902203 ]"
508,Philadelphia,Drama,1993.0,B,Philadelphia,'AIDs',"[ 0.00792419 -0.0379025  -0.02794294  0.0357196   0.01789836  0.02823603
 -0.02511504 -0.04932215  0.03099796  0.02622077  0.02209245  0.01068242
 -0.04664715  0.04038705  0.04662962 -0.01492688  0.00193532  0.04363814
 -0.04644573  0.02295504]"
513,Radioland Murders,Comedy Mystery Romance,1994.0,B,Radioland Murders,"'show business', 'radio'","[ 0.45994747 -0.24497882  0.62548745 -0.638201    0.55481315 -0.13172154
  0.7483798   1.312376   -0.69908124  0.0180434  -0.40423402  0.37983292
  0.55563766 -0.4981655  -0.5894658  -0.78836787 -0.16224998  0.16528048
  0.2544676  -0.27421176]"
515,"Remains of the Day, The",Drama Romance,1993.0,B,"Remains of the Day, The","'Butler', 'Housekeeper'","[ 0.04728911 -0.04030471  0.02507073 -0.04422449  0.02697775 -0.01147217
  0.03367161 -0.01488624 -0.00944951  0.04110316  0.04939567 -0.0433007
 -0.02660389  0.03700643  0.02483143 -0.04949148 -0.00574347 -0.04213424
 -0.0233851   0.03452568]"
